Type,Litology,Tporosity,Eporosity,K,S,Sy,Compressibility,Note,Location,Source
Sedimentary,Dolomite,NA,NA,1.56,NA,0.0402,NA,Karstifed/weathered,The Pilbara region in Western Australia,479
Sedimentary,Dolomite,NA,0.028,0.07,NA,NA,NA,Karstified,"Yorkshire (NE
England_ UK)",507_ 510
Sedimentary,Dolomite,NA,0.52,1.52,NA,NA,NA,Karstified,"Yorkshire (NE
England_ UK)",507_ 510
Sedimentary,Dolomite,NA,NA,2.97,NA,NA,NA,Karstified,"Yorkshire (NE
England_ UK)",507_ 510
Sedimentary,Dolomite,NA,1,2.89,NA,NA,NA,Karstified,"Yorkshire (NE
England_ UK)",507_ 510
Sedimentary,Dolomite,NA,0.01,NA,NA,NA,NA,NS,NS,508
Sedimentary,Dolomite,NA,5,NA,NA,NA,NA,NS,NS,509
Sedimentary,Dolomite,41,23.8,NA,NA,NA,NA,Karstified,NS,512
Sedimentary,Dolomite,43,23.8,NA,NA,NA,NA,Karstified,NS,512
Sedimentary,Dolomite,NA,0.8,NA,NA,NA,NA,Karstified,Solana aquifer_ f Alicante province_ Spain,514
Sedimentary,Dolomite,NA,1.3,NA,NA,NA,NA,Karstified,Solana aquifer_ f Alicante province_ Spain,514
Sedimentary,Dolomite,NA,0.5,0.0864,NA,0.028,NA,Karstified,"Pomorzany_ southern Poland 
",515_ 516
Sedimentary,Dolomite,NA,3,2,NA,NA,NA,Karstified,Eocene Rus Formation _  northern Qatar,584
Sedimentary,Dolomite,NA,20,70,NA,NA,NA,Karstified,Eocene Rus Formation _  northern Qatar,584
Sedimentary,Dolomite,NA,21,NA,NA,NA,1.30E-06,NS,Lower Floridan aquife_ Peninsular Florida_ USA,616
Sedimentary,Dolomite,NA,35,NA,NA,NA,NA,NS,Boulder Zone_ Peninsular Florida_ USA,617
Sedimentary,Dolomite,NA,1,0.002,NA,NA,NA,Karstified,"fractured dolostone
aquifer _Toronto_ Ontario_ Canada",652
Sedimentary,Dolomite,NA,1,1.2,NA,NA,NA,Karstified,"fractured dolostone
aquifer _Toronto_ Ontario_ Canada",652
Sedimentary,Dolomite,NA,NA,1.4,NA,NA,NA,Karstified,"fractured dolostone
aquifer _Toronto_ Ontario_ Canada",652
Sedimentary,Dolomite,NA,1,28,NA,NA,NA,Karstified,"fractured dolostone
aquifer _Toronto_ Ontario_ Canada",652
Sedimentary,Dolomite,NA,1,NA,NA,NA,NA,NS,"Potsdam
Group_ South-Western Quebec_ Canada",653
Sedimentary,Dolomite,6,NA,0.173,NA,0.0079,NA,Karstified,"Massenkalk Formation_e Hastenrather
Graben near Aachen_ Germany",656
Sedimentary,Dolomite,12,NA,0.7,NA,0.06,NA,karstified,"The Damour coastal aquifer in Lebanon_ part of the Eastern
Mediterranean basin_ south of the capital
Beirut",657
Sedimentary,Dolomite,12,NA,45,NA,NA,NA,karstified,"The Damour coastal aquifer in Lebanon_ part of the Eastern
Mediterranean basin_ south of the capital
Beirut",657
Sedimentary,Dolomite,19,NA,900,NA,0.06,NA,karstified,"The Damour coastal aquifer in Lebanon_ part of the Eastern
Mediterranean basin_ south of the capital
Beirut",657
Sedimentary,Dolomite,12,0.7,900,7.30E-06,NA,NA,karstified,"The Damour coastal aquifer in Lebanon_ part of the Eastern
Mediterranean basin_ south of the capital
Beirut",657
Sedimentary,Dolomite,NA,NA,NA,NA,NA,NA,karstified,"The Damour coastal aquifer in Lebanon_ part of the Eastern
Mediterranean basin_ south of the capital
Beirut",657
Sedimentary,Dolomite,NA,2,NA,NA,NA,NA,karstified,"The deep Cretaceous aquifer in the Aleppo and Steppe basins
of Syria",659
Sedimentary,Dolomite,NA,NA,NA,NA,0.03,NA,NS,"Lora aquifer_e eastern
part of the province of Sevilla",665
Sedimentary,Dolomite,NA,NA,8.33,NA,0.025,NA,NS,"Mingo aquifer_e eastern
part of the province of Sevilla",665
Sedimentary,Dolomite,NA,NA,0.0333,3.00E-07,NA,1.00E-09,Karst,The Gasport Formation_ southern Ontario_ Canada,668
Sedimentary,Dolomite,NA,NA,333,3.00E-05,NA,1.00E-11,Karst,The Gasport Formation_ southern Ontario_ Canada,668
Sedimentary,Dolomite,NA,2.5,NA,NA,NA,NA,Karstified,"The Bormio area_ e Penninic and
Austro-Alpine sectors",848
Sedimentary,Dolomite,NA,5,0.5,NA,NA,NA,geothermal activity in carbonate roks,Arag n (Spain),675
Sedimentary,Dolomite,NA,7,3,NA,NA,NA,geothermal activity in carbonate roks,Arag n (Spain),675
Sedimentary,Dolomite,NA,NA,4,NA,NA,NA,geothermal activity in carbonate roks,Arag n (Spain),675
Sedimentary,Dolomite,NA,10,5,NA,NA,NA,geothermal activity in carbonate roks,Arag n (Spain),675
Sedimentary,Dolomite,NA,NA,0.0333,NA,0.02,NA,NS,"Sierra de Altimora_ Upper Guadiana Basin
(Spain)",841
Sedimentary,Dolomite,NA,NA,7.53,NA,0.02,NA,NS,"Sierra de Altimora_ Upper Guadiana Basin
(Spain)",841
Sedimentary,Dolomite,NA,NA,15,NA,NA,NA,NS,"Sierra de Altimora_ Upper Guadiana Basin
(Spain)",841
Sedimentary,Dolomite,NA,NA,15,NA,0.023,NA,NS,"Sierra de Altimora_ Upper Guadiana Basin
(Spain)",841
Sedimentary,Dolomite,NA,NA,0.2,NA,0.02,NA,NS,"Campo Montiel Unit_ Upper Guadiana Basin
(Spain)",844
Sedimentary,Dolomite,NA,NA,10,NA,0.02,NA,NS,"Campo Montiel Unit_ Upper Guadiana Basin
(Spain)",844
Sedimentary,Dolomite,NA,NA,NA,NA,0.015,NA,NS,Amman-Wadi Sir aquifer_ Hashemite Kingdom of Jordan,849
Sedimentary,Dolomite,NA,NA,NA,NA,0.026,NA,NS,Amman-Wadi Sir aquifer_ Hashemite Kingdom of Jordan,849
Sedimentary,Dolomite,NA,NA,NA,NA,0.038,NA,NS,Amman-Wadi Sir aquifer_ Hashemite Kingdom of Jordan,849
Sedimentary,Dolomite,NA,NA,NA,0.0015,NA,NA,Clayed dolomite,aquifer system in the Sultanate of Oman,682
Sedimentary,Dolomite,NA,NA,NA,NA,0.34,NA,Clayed dolomite,aquifer system in the Sultanate of Oman,682
Sedimentary,Dolomite,NA,NA,NA,NA,0.03,NA,Karstified,Carbonate units India,695
Sedimentary,Dolomite,NA,NA,NA,NA,0.08,NA,Karstified,Carbonate units India,695
Sedimentary,Dolomite,NA,0.05,NA,NA,NA,NA,NS,Siou-Blanc massif (Toulon_ France),673
Sedimentary,Dolomite,NA,0.4,NA,NA,NA,NA,NS,"Muschelkalk unit_ the
cuesta landscape of southern Germany",850
Sedimentary,Dolomite,NA,NA,14,NA,0.008,NA,Karstified,Mancha Oriental System  aquifer (SE Spain),860
Sedimentary,Dolomite,NA,NA,20,NA,NA,NA,Karstified,Mancha Oriental System  aquifer (SE Spain),860
Sedimentary,Dolomite,NA,NA,800,NA,0.06,NA,Karstified,Mancha Oriental System  aquifer (SE Spain),860
Sedimentary,Dolomite,25,NA,0.03024,NA,NA,NA,NS,Rundle Formation_ British Coumbia,702
Sedimentary,Dolomite,1,1,0.00864,NA,NA,NA,NS,Guelph Fm Ontario_ Canada,704
Sedimentary,Dolomite,1,20,0.00864,NA,NA,NA,NS,Guelph Fm Ontario_ Canada,704
Sedimentary,Dolomite,1,5,0.00432,NA,NA,NA,NS,Eramosa Mb. Ontario_ Canada,704
Sedimentary,Dolomite,NA,1,0.00432,NA,NA,NA,NS,Eramosa Mb. Ontario_ Canada,704
Sedimentary,Dolomite,NA,NA,NA,NA,NA,NA,NS,Eramosa Mb. Ontario_ Canada,704
Sedimentary,Dolomite,1,NA,146.88,NA,NA,NA,NS,Amabel Fm Ontario_ Canada,705
Sedimentary,Dolomite,20,NA,146.88,NA,NA,NA,NS,Amabel Fm Ontario_ Canada,705
Sedimentary,Dolomite,1,NA,NA,NA,NA,NA,NS,NS,762
Sedimentary,Dolomite,5,NA,NA,NA,NA,NA,NS,NS,763
Sedimentary,Dolomite,NA,0.33,NA,NA,NA,NA,NS,Denizli and Antalya_ south west Turkey,764
Sedimentary,Dolomite,NA,0.6,NA,NA,NA,NA,NS,Denizli and Antalya_ south west Turkey,764
Sedimentary,Dolomite,NA,0.87,NA,NA,NA,NA,NS,Denizli and Antalya_ south west Turkey,764
Sedimentary,Dolomite,NA,13,NA,NA,NA,NA,Karstified,The geothermal reservoir in Bavaria (south-east Germany),766
Sedimentary,Dolomite,NA,26,NA,NA,NA,NA,Karstified,The geothermal reservoir in Bavaria (south-east Germany),766
Sedimentary,Dolomite,NA,0.2,NA,NA,NA,NA,NE,Denizli basin_ western part of Turkey,768
Sedimentary,Dolomite,NA,1.14,NA,NA,NA,NA,NE,Denizli basin_ western part of Turkey,768
Sedimentary,Dolomite,NA,NA,NA,NA,0.097,NA,Karstified,The Malmani Subgroup_ Vaal River Basin_ South Africa,786
Sedimentary,Dolomite,NA,10,NA,NA,NA,NA,NS,NS,759
Sedimentary,Dolomite,NA,12,NA,NA,NA,NA,NS,NS,759
Sedimentary,Gypsum,3,NA,NA,NA,NA,NA,NS,NS,1
Sedimentary,Gypsum,4,NA,NA,NA,NA,NA,NS,NS,1
Sedimentary,Gypsum,4,NA,NA,NA,NA,NA,NS,NS,12
Sedimentary,Gypsum,NA,NA,1.96052,9.10E-06,NA,NA,NS,Red River Children Texas,145
Sedimentary,Gypsum,NA,NA,9.8,NA,NA,NA,NS,Red River Children Texas,145
Sedimentary,Gypsum,NA,NA,76.842105,NA,0.1,NA,NS,Red River Children Texas,145
Sedimentary,Gypsum,20,NA,1,NA,NA,NA,Karstified,The basin of the Amacuzac River_ Mexico,147
Sedimentary,Gypsum,20,NA,0.1,NA,NA,NA,NS,Damman Formation_  Northwest Shigaya,149
Sedimentary,Gypsum,NA,10,1.728,NA,0.02,NA,Karstified,aquifer in Puglia_ southern Italy,650
Sedimentary,Gypsum,NA,10,17.28,NA,0.02,NA,Karstified,aquifer in Puglia_ southern Italy,650
Sedimentary,Gypsum,NA,20,0.03,NA,NA,NA,Gympsum sand,Yamba Formation_ Lake Mourquong_ Mallee region of New South Wales,670
Sedimentary,Gypsum,NA,20,3,NA,NA,NA,Gympsum sand,Yamba Formation_ Lake Mourquong_ Mallee region of New South Wales,670
Sedimentary,Gypsum,NA,NA,1.40E-06,NA,0.023,NA,Karstified,Pozo San  Agustin _Los Monegros_ Ebre River basin_ Spain,844
Sedimentary,Gypsum,NA,NA,0.0013,NA,0.023,NA,Karstified,Pozo San  Agustin _Los Monegros_ Ebre River basin_ Spain,844
Sedimentary,Gypsum,NA,NA,10.4,NA,NA,NA,Karstified,Pozo San  Agustin _Los Monegros_ Ebre River basin_ Spain,844
Sedimentary,Gypsum,NA,0.1,0.0864,NA,NA,NA,Karstified,The Muttenz-Pratteln area in northwestern Switzerland,845
Sedimentary,Gypsum,NA,10,63.93,NA,NA,NA,Karstified,The Muttenz-Pratteln area in northwestern Switzerland,845
Sedimentary,Gypsum,NA,NA,NA,NA,NA,8.75E-11,Testing Bulk Properties_ Reservoir Rock Proxies,Laboratory,750
Sedimentary,Gypsum,5.7,1.6,NA,NA,NA,NA,NS,Karacal1 member Sivas (Turkey),757
Sedimentary,Gypsum,8,4.8,NA,NA,NA,NA,NS,Karacal1 member Sivas (Turkey),757
Sedimentary,Gypsum,13,10.9,NA,NA,NA,NA,NS,Karacal1 member Sivas (Turkey),757
Sedimentary,Gypsum,12.5,10,NA,NA,NA,NA,NS,Egribucak member Sivas (Turkey),757
Sedimentary,Gypsum,14.2,11.9,NA,NA,NA,NA,NS,Egribucak member Sivas (Turkey),757
Sedimentary,Gypsum,16,14.1,NA,NA,NA,NA,NS,Egribucak member Sivas (Turkey),757
Sedimentary,Gypsum,4.9,1.4,NA,NA,NA,NA,NS,Purtepe member Sivas (Turkey),757
Sedimentary,Gypsum,6.6,4.7,NA,NA,NA,NA,NS,Purtepe member Sivas (Turkey),757
Sedimentary,Gypsum,8.4,7.9,NA,NA,NA,NA,NS,Purtepe member Sivas (Turkey),757
Sedimentary,Gypsum,6.5,3,NA,NA,NA,NA,NS,"Go«beklitarla
 member Sivas (Turkey)",757
Sedimentary,Gypsum,9.8,7.2,NA,NA,NA,NA,NS,"Go«beklitarla
 member Sivas (Turkey)",757
Sedimentary,Gypsum,14.7,12,NA,NA,NA,NA,NS,"Go«beklitarla
 member Sivas (Turkey)",757
Sedimentary,Gypsum,5.3,3.4,NA,NA,NA,1.08E-08,NS,British Gypsum mine at Sherburn-in-Elem England,770
Sedimentary,Gypsum,7.7,5.1,NA,NA,NA,2.58E-08,NS,British Gypsum mine at Sherburn-in-Elem England,770
Sedimentary,Gypsum,10.5,9.1,NA,NA,NA,2.00E-07,NS,British Gypsum mine at Sherburn-in-Elem England,770
Sedimentary,Halite,NA,NA,1.96052,9.10E-06,NA,NA,NS,Red River Children Texas,145
Sedimentary,Halite,NA,NA,76.842105,NA,0.1,NA,NS,Red River Children Texas,145
Sedimentary,Halite,10,NA,0.001,NA,NA,NA,NS,western coastal area of the Dead Sea_ about 300 m from the shorelin,162
Sedimentary,Halite,NA,NA,0.000864,1.00E-07,NA,NA,NS,The Thangon formation _ The Vientiane Basin_ northern part of theSakhon Nakhon Basin on the Khorat Plateau,163
Sedimentary,Halite,NA,NA,NA,2.00E-09,NA,NA,NS,The Thangon formation _ The Vientiane Basin_ northern part of theSakhon Nakhon Basin on the Khorat Plateau,163
Sedimentary,Halite,3.6,2.7,NA,NA,NA,2.50E-09,NS,"Meadowbank
mine_ England",770
Sedimentary,Halite,6,4.8,NA,NA,NA,NA,NS,"Meadowbank
mine_ England",770
Sedimentary,Halite,10.9,7.9,NA,NA,NA,2.60E-08,NS,"Meadowbank
mine_ England",770
Sedimentary,Limestone,0.5,0.001,0.86,NA,0.021,NA,NS,NS,1_5_6
Sedimentary,Limestone,17,1,0.518,NA,0.061,NA,NS,NS,1_4_5_6
Sedimentary,Limestone,17,1,0.518,NA,0.14,NA,NS,NS,1_4_5_6
Sedimentary,Limestone,5,NA,NA,NA,0.021,NA,Karst Limestone,NS,1_6_475
Sedimentary,Limestone,5,NA,NA,NA,0.005,NA,Karst Limestone,NS,1_6_475
Sedimentary,Limestone,5,NA,1,NA,0.1,NA,Karst Limestone,NS,1_6_475
Sedimentary,Limestone,50,NA,1728,0.00051,NA,NA,Karst Limestone,NS,1_6
Sedimentary,Limestone,5,NA,NA,5.10E-05,NA,NA,Karst Limestone,NS,2_6
Sedimentary,Limestone,50,NA,864,NA,NA,NA,Karst Limestone,NS,2
Sedimentary,Limestone,0.18,NA,0.89,NA,0.0092,NA,NS,NS,27
Sedimentary,Limestone,NA,NA,1728,NA,NA,NA,Karst Limestone,NS,7
Sedimentary,Limestone,NA,NA,0.864,NA,NA,NA,Karst Limestone,NS,7
Sedimentary,Limestone,5,NA,1,NA,NA,NA,Karst Limestone,NS,138_139
Sedimentary,Limestone,50,NA,1,NA,NA,NA,Karst Limestone,NS,138_139
Sedimentary,Limestone,0.5,NA,0.94,NA,NA,NA,NS,NS,1_5
Sedimentary,Limestone,1,NA,NA,NA,0.01,NA,Oolitic Limestone,NS,2_6
Sedimentary,Limestone,25,NA,0.8,0.00051,NA,NA,Oolitic Limestone,NS,2_6
Sedimentary,Limestone,3,NA,NA,NA,NA,NA,Oolitic Limestone,NS,12
Sedimentary,Limestone,20,NA,NA,NA,NA,NA,Oolitic Limestone,NS,12
Sedimentary,Limestone,30,NA,86.4,1.00E-04,NA,NA,Coral Limestone,NS,2_6
Sedimentary,Limestone,50,NA,8640,5.10E-05,NA,NA,Coral Limestone,NS,2_6
Sedimentary,Limestone,0.01,0.1,0.518,8.64E-05,NA,NA,NS,NS,3_7_9_13
Sedimentary,Limestone,40,5,86400,NA,NA,NA,NS,NS,3_7_9
Sedimentary,Limestone,30,NA,0.1,NA,NA,NA,NS,NS,4_8
Sedimentary,Limestone,15,NA,30,NA,NA,NA,NS,NS,5_8
Sedimentary,Limestone,0.1,NA,89,NA,0.0864,NA,Karst Limestone,NS,8_9_27
Sedimentary,Limestone,35,NA,NA,NA,NA,NA,Mudstone,NS,2
Sedimentary,Limestone,45,NA,NA,NA,NA,NA,Mudstone,NS,2
Sedimentary,Limestone,43,NA,NA,NA,NA,NA,Mudstone,NS,4
Sedimentary,Limestone,0.05,NA,NA,NA,NA,NA,Mudstone,NS,91
Sedimentary,Limestone,0.09,NA,NA,NA,NA,NA,Mudstone,NS,91
Sedimentary,Limestone,30,20,NA,NA,NA,NA,Dentritic Limestone,NS,5
Sedimentary,Limestone,1.5,0.5,NA,NA,NA,NA,Dentritic Limestone,NS,5
Sedimentary,Limestone,0.5,NA,NA,NA,NA,NA,NS,NS,12_28
Sedimentary,Limestone,17,NA,8.64,NA,NA,NA,NS,NS,12_28
Sedimentary,Limestone,0.01,NA,4.6656,NA,NA,NA,NS,NS,13_42
Sedimentary,Limestone,40,NA,NA,NA,NA,NA,NS,NS,13
Sedimentary,Limestone,NA,NA,NA,1.00E-04,NA,NA,fractured,NS,29
Sedimentary,Limestone,NA,NA,8.64,1.00E-05,NA,NA,fractured,NS,29
Sedimentary,Limestone,NA,NA,NA,2.50E-05,NA,NA,fractured,NS,29
Sedimentary,Limestone,NA,NA,25.92,0.00045,NA,NA,fractured,NS,29_36
Sedimentary,Limestone,33,NA,20.736,NA,NA,NA,NS,NS,33
Sedimentary,Limestone,6.9,NA,NA,NA,NA,NA,NS,NS,34
Sedimentary,Limestone,3.3,NA,NA,NA,NA,NA,NS,NS,34
Sedimentary,Limestone,3.6,NA,NA,NA,NA,NA,NS,NS,34
Sedimentary,Limestone,10.3,NA,NA,NA,NA,NA,NS,NS,34
Sedimentary,Limestone,19.2,NA,NA,NA,NA,NA,NS,NS,34
Sedimentary,Limestone,23.5,NA,NA,NA,NA,NA,NS,NS,34
Sedimentary,Limestone,15,NA,0.01,NA,NA,NA,NS,Aquifer Bahamian islands,35
Sedimentary,Limestone,25,NA,100,NA,NA,NA,NS,Aquifer Bahamian islands,35
Sedimentary,Limestone,NA,NA,10,NA,NA,NA,NS,Aquifer Bahamian islands,35
Sedimentary,Limestone,NA,NA,100,NA,NA,NA,NS,Aquifer Bahamian islands,35
Sedimentary,Limestone,5.64,NA,NA,NA,NA,NA,NS,Treuchtlingen_ Germany,NA
Sedimentary,Limestone,NA,0.07,7.5,NA,NA,NA,Fractured,Central part of the Osona_ Barcelona_ Spain,96
Sedimentary,Limestone,NA,0.13,NA,NA,NA,NA,NS,Aquifer at Walkerton_ Ontario_Canada,107
Sedimentary,Limestone,NA,0.043,NA,NA,NA,NA,NS,Aquifer at Walkerton_ Ontario_Canada,107
Sedimentary,Limestone,NA,0.05,NA,NA,NA,NA,NS,Aquifer at Walkerton_ Ontario_Canada,107
Sedimentary,Limestone,NA,NA,0.0259,3.00E-08,NA,NA,NS,Aquifer y at Yucca Mountain_ Nevad,120
Sedimentary,Limestone,0.01,NA,NA,NA,NA,NA,NS,NS,138
Sedimentary,Limestone,20,NA,NA,NA,NA,NA,NS,NS,138
Sedimentary,Limestone,NA,NA,10,NA,0.011,NA,Karstified,The Allentown Fromation_ Pennsylvania,145
Sedimentary,Limestone,NA,NA,2.25,NA,NA,NA,Karstified,The Allentown Fromation_ Pennsylvania,145
Sedimentary,Limestone,NA,NA,35,NA,0.0098,NA,Karstified,The Allentown Fromation_ Pennsylvania,145
Sedimentary,Limestone,20,NA,1,NA,NA,NA,Karstified,The basin of the Amacuzac River_ Mexico,147
Sedimentary,Limestone,10,NA,NA,NA,NA,NA,NS,Damman Formation_  Northwest Shigaya,149
Sedimentary,Limestone,15,NA,NA,NA,NA,NA,NS,Damman Formation_  Northwest Shigaya,149
Sedimentary,Limestone,NA,1.5,1,6.00E-05,NA,NA,NS,Olkusz region (S Poland),157
Sedimentary,Limestone,NA,0.8,NA,NA,NA,NA,Karstified,"Mendip Hills_ a Mississippian
limestone aquifer",158
Sedimentary,Limestone,NA,NA,0.0346,NA,NA,NA,Wackstone,Bethelet Mbr. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,0.9504,NA,NA,NA,Boundstone,Thiensville Fm. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,0.1,NA,NA,NA,Mudstone,Waubakee Fm. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,0.1,NA,NA,NA,Mudstone,Racine  Fm. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,0.1,NA,NA,NA,Mudstone,Waukesha  Fm. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,0.12036,NA,NA,NA,Packstone,Romeo  beds. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,0.10368,NA,NA,NA,Packstone,Mayville Fm. Milwaukee Sewerage District_ Lake Michigan,160
Sedimentary,Limestone,NA,NA,NA,0.000846,NA,NA,NS,"The South Pasco wellfield_  Pasco County in
west-central Florida north of Tampa",165
Sedimentary,Limestone,NA,NA,NA,0.00193,NA,NA,NS,"The South Pasco wellfield_  Pasco County in
west-central Florida north of Tampa",165
Sedimentary,Limestone,NA,NA,0.1,NA,NA,NA,NS,Hydrogeological Experi-mental Site (HES) of Poitiers_ France,167
Sedimentary,Limestone,NA,NA,21.6,NA,NA,NA,Crushed,limestone aquiferat the Akacievej site in Fløng_ about 30 km west of Copenhagen,171
Sedimentary,Limestone,NA,NA,24.8,NA,NA,NA,Crushed,limestone aquiferat the Akacievej site in Fløng_ about 30 km west of Copenhagen,171
Sedimentary,Limestone,NA,NA,176,NA,NA,NA,Fractured,limestone aquiferat the Akacievej site in Fløng_ about 30 km west of Copenhagen,171
Sedimentary,Limestone,NA,NA,20,NA,NA,NA,Fractured,limestone aquiferat the Akacievej site in Fløng_ about 30 km west of Copenhagen,171
Sedimentary,Limestone,NA,NA,2,NA,NA,NA,Fractured,limestone aquiferat the Akacievej site in Fløng_ about 30 km west of Copenhagen,171
Sedimentary,Limestone,38,33,10,NA,NA,NA,Karstified,Biscayne Aquifer_ south Florida_ USA,172
Sedimentary,Limestone,NA,NA,17.3,NA,NA,NA,Karstified,The Mammoth Cave aquifer_ Kentucky_ USA,173
Sedimentary,Limestone,NA,NA,6,NA,NA,NA,Fractured,"Panjal Traps aquifer_ Kashmir
Himalaya in India",174
Sedimentary,Limestone,NA,NA,5.7,NA,NA,NA,Karstified,"The Edwards Aquifer located in south-central Texas
",175
Sedimentary,Limestone,NA,NA,5.9,NA,NA,NA,Karstified,"The Edwards Aquifer located in south-central Texas
",175
Sedimentary,Limestone,NA,NA,0.4,NA,NA,NA,Karstified,"The Edwards Aquifer located in south-central Texas
",175
Sedimentary,Limestone,14.4,NA,0.016,NA,NA,NA,Karstified,Asmari limestone aquifer_ Changal Anticline_ Zagros region_ Iran.,176
Sedimentary,Limestone,NA,NA,87.6,NA,NA,NA,Fractured,Coyote Spring Valley north of Las Vegas in southeastern Nevada,177
Sedimentary,Limestone,NA,NA,8.64,NA,NA,NA,Karstified,"aquifer in Bari (Southern
Italy)",178
Sedimentary,Limestone,NA,NA,2.59,NA,NA,NA,Karstified,"aquifer in Bari (Southern
Italy)",178
Sedimentary,Limestone,NA,NA,34.56,NA,NA,NA,Karstified,"aquifer in Bari (Southern
Italy)",178
Sedimentary,Limestone,NA,0.1,0.021,NA,NA,NA,NS,Altamura (Southern Italy),179
Sedimentary,Limestone,NA,0.2,4.02,NA,NA,NA,NS,Altamura (Southern Italy),179
Sedimentary,Limestone,NA,0.4,8,NA,NA,NA,Fractured,Altamura (Southern Italy),179
Sedimentary,Limestone,NA,NA,77,NA,NA,NA,NS,Altamura (Southern Italy),179
Sedimentary,Limestone,NA,32,NA,NA,0.15,NA,NS,NS,180
Sedimentary,Limestone,NA,NA,NA,2.00E-07,NA,NA,NS,NS,181
Sedimentary,Limestone,NA,NA,120,4.60E-06,NA,NA,NS,NS,181
Sedimentary,Limestone,NA,0.2,NA,0.00031,NA,NA,NS,Olkusz–Zawiercie Limestones_  southern Poland,192
Sedimentary,Limestone,NA,1.74,NA,0.00064,NA,NA,NS,Olkusz–Zawiercie Limestones_  southern Poland,192
Sedimentary,Limestone,NA,8,0.00105,NA,0.0091,NA,NS,Olkusz–Zawiercie Limestones_  southern Poland,192
Sedimentary,Limestone,NA,NA,NA,0.00146,NA,2.80E-07,Mudstone,Great Artesian Basin (GAB) in Australia,226
Sedimentary,Limestone,NA,NA,NA,0.00326,NA,7.90E-07,Mudstone,Great Artesian Basin (GAB) in Australia,226
Sedimentary,Limestone,0.01,NA,NA,NA,NA,NA,Mudstone,The Paskapoo Formation _ aquifer system in the Canadian Prairies_ west-central Alberta.,227
Sedimentary,Limestone,15.3,NA,NA,NA,NA,NA,Mudstone,The Paskapoo Formation _ aquifer system in the Canadian Prairies_ west-central Alberta.,227
Sedimentary,Limestone,NA,1,NA,NA,NA,NA,NS,"Black Hills of western
South Dakota_ Limestone Plateau Focus Area
",234
Sedimentary,Limestone,NA,3,NA,NA,NA,NA,NS,"Black Hills of western
South Dakota_ Limestone Plateau Focus Area
",234
Sedimentary,Limestone,NA,1.02,NA,NA,NA,NA,NS,"Krupaja _ Carpathian
karst of Serbia",238
Sedimentary,Limestone,NA,1.2,NA,NA,NA,NA,NS,The Mlava Spring_ Carpathian karst of Eastern Serbia,238
Sedimentary,Limestone,NA,0.11,173,NA,NA,NA,Karstified,Ombla Spring (Croatia),240
Sedimentary,Limestone,NA,0.11,432,NA,NA,NA,Karstified,Ombla Spring (Croatia),240
Sedimentary,Limestone,NA,0.04,NA,NA,NA,NA,Karstified,Ombla Spring (Croatia),241
Sedimentary,Limestone,NA,0.3,NA,NA,NA,NA,Karstified,Ombla Spring (Croatia),241
Sedimentary,Limestone,NA,1.9,NA,NA,NA,NA,Fractured,The Edwards aquifer of south-central Texas_ U.S.A.,242
Sedimentary,Limestone,NA,4.8,NA,NA,NA,NA,Fractured,The Edwards aquifer of south-central Texas_ U.S.A.,242
Sedimentary,Limestone,NA,8,NA,NA,NA,NA,Fractured,The Edwards aquifer of south-central Texas_ U.S.A.,242
Sedimentary,Limestone,NA,0.05,NA,NA,NA,NA,NS,Walkerton_ Ontario_ Canada,243
Sedimentary,Limestone,NA,NA,4.33,NA,NA,NA,NS,Walkerton_ Ontario_ Canada,243
Sedimentary,Limestone,NA,0.1,8.64,NA,NA,NA,NS,Walkerton_ Ontario_ Canada,243
Sedimentary,Limestone,NA,NA,5,NA,NA,NA,NS,e El Qaa Plain_ Sinai_ Egypt,247
Sedimentary,Limestone,NA,0.02,NA,NA,NA,NA,NS,NS,256
Sedimentary,Limestone,NA,0.5,NA,NA,NA,NA,NS,NS,256
Sedimentary,Limestone,NA,NA,NA,1.00E-04,NA,NA,Karstified and Fractured,The area of Mujib. central part of Jordan,271
Sedimentary,Limestone,NA,NA,2,NA,NA,NA,Karstified and Fractured,The area of Mujib. central part of Jordan,271
